FID_,CID,ano1991,ano1992,ano1993,ano1994,ano1995,ano1996,ano1997,ano1998,ano1999,ano2000,x,y
,8380,0,0,0,0,0,0,0,0,0,0,-7.1871600,38.1341019
,8381,0,0,0,0,0,0,0,0,0,0,-8.3971300,41.7365990
,8382,0,0,0,0,0,0,0,0,0,0,-7.3479500,39.1189995
,8383,0,0,0,0,0,0,0,0,0,0,-9.2578297,39.0379982
,8384,0,0,0,0,0,0,0,0,0,0,-8.5181904,37.7584000
,8385,0,0,0,0,0,0,0,0,0,0,-6.6446400,41.3246002
,8386,0,0,0,0,0,0,0,0,0,0,-6.5298901,41.3515015
,8387,1,0,0,0,0,0,0,0,0,0,-7.8348198,39.9459991
,8388,0,0,0,0,0,0,0,0,0,0,-7.7779102,40.7648010
,8389,0,0,0,0,0,0,0,0,0,0,-7.8579202,40.5056992
,8390,0,0,0,0,0,0,0,0,0,0,-7.1707301,40.2756004
,8391,0,0,0,0,0,0,0,0,0,0,-7.1584301,41.7136993
,8392,1,0,0,0,0,0,0,0,0,0,-8.6791296,37.2650986
,8393,0,0,0,0,0,0,0,0,0,0,-8.2108898,40.6708984
,8394,0,0,0,0,0,0,0,0,0,0,-8.4284000,40.0018005
,8395,0,0,0,0,0,0,0,0,0,0,-7.8980298,41.8964005
,8396,0,0,0,0,0,0,0,0,0,0,-7.7721100,41.6688004
,8397,0,0,0,0,0,0,0,0,0,0,-8.2507095,41.9175987
,8398,0,0,0,0,0,0,0,0,0,0,-8.3114500,42.0890007
,8399,0,0,0,0,0,0,0,0,0,0,-7.9815998,38.1492004
,8400,0,0,0,0,0,0,0,0,0,0,-8.3450003,41.9399986
,8401,0,0,0,0,0,0,0,0,0,0,-6.8938799,40.8414001
,8402,0,0,0,0,0,0,0,0,0,0,-8.5036402,37.5246010
,8403,0,0,0,0,0,0,0,0,0,0,-8.8513403,40.1675987
,8404,0,0,0,0,0,0,0,0,0,0,-8.6675701,37.2905006
,8405,0,0,0,0,0,0,0,0,0,0,-8.1877499,37.8158989
,8406,0,0,0,0,0,0,0,0,0,0,-9.0335503,38.9029999
,8407,0,0,0,0,0,0,0,0,0,0,-7.1954498,38.0657997
,8408,1,0,0,0,0,0,0,0,0,0,-8.0088596,39.6105995
,8409,0,0,0,0,0,0,0,0,1,0,-7.5932398,40.1230011
,8410,0,0,0,0,0,0,0,0,0,0,-8.0283899,38.5032997
,8411,0,0,0,0,0,0,0,0,0,0,-8.1415501,39.2985992
,8412,0,0,0,0,1,0,0,0,0,0,-8.4160604,40.7327003
,8413,0,0,0,0,0,0,0,0,0,0,-8.2903795,41.2778015
,8414,0,0,0,0,0,0,0,0,0,0,-8.1460104,40.1642990
,8415,0,0,0,0,0,0,0,0,0,0,-8.0085697,40.6464005
,8416,0,0,0,0,0,0,0,0,0,0,-8.0658102,38.4375000
,8417,0,0,0,0,0,0,0,0,0,0,-7.5140901,40.6477013
,8418,0,0,0,0,0,0,0,0,0,0,-8.2366505,40.8273010
,8419,0,0,0,0,0,0,0,0,0,0,-8.2146797,38.3334999
,8420,0,0,0,0,0,0,0,0,0,0,-7.6207299,39.3567009
,8421,0,0,0,0,0,0,0,0,0,0,-8.3834105,38.3730011
,8422,0,0,0,1,0,0,0,0,0,0,-7.0157599,41.1091995
,8423,0,0,0,0,0,0,0,0,0,0,-8.6028099,39.8047981
,8424,0,0,0,0,0,0,0,0,0,0,-8.8376904,39.3204002
,8425,0,0,0,0,0,0,0,0,0,0,-8.6969805,38.4861984
,8426,0,0,0,0,0,0,0,0,0,0,-7.5538201,38.9786987
,8427,0,0,0,0,0,0,0,0,0,0,-9.1029396,39.3195992
,8428,0,0,0,0,0,0,0,0,0,0,-8.5459900,37.3216019
,8429,0,0,0,0,0,0,0,0,0,0,-8.7556200,41.7751999
,8430,0,0,0,0,0,0,0,0,0,0,-8.2491102,38.8768997
,8431,0,0,0,0,0,0,0,0,0,0,-7.6935201,39.9971008
,8432,0,0,0,0,0,0,0,0,0,0,-8.2870398,39.3082008
,8433,0,0,0,0,0,0,0,0,0,0,-8.2550201,38.5332985
,8434,0,0,0,0,0,0,0,0,0,0,-7.6117501,38.1866989
,8435,0,0,0,0,0,0,0,0,0,0,-8.2193899,39.3610992
,8436,0,0,0,1,0,0,0,0,0,0,-7.3030400,39.9547997
,8437,0,0,0,0,0,0,0,0,0,0,-8.3502502,39.4975014
,8438,0,0,0,0,0,0,0,0,0,0,-8.3492203,38.2991982
,8439,0,0,0,0,0,0,0,0,0,0,-8.6499205,40.0223999
,8440,0,0,0,0,0,0,0,0,0,0,-7.2946200,38.7312012
,8441,0,0,0,0,0,0,0,0,0,0,-7.7418199,37.3658981
,8442,0,0,0,0,0,0,1,0,0,1,-8.1801901,41.5882988
,8443,0,0,0,0,0,0,0,0,0,0,-7.7579398,40.1055984
,8444,0,0,0,0,0,0,0,0,0,0,-7.0141201,41.4564018
,8445,0,0,0,0,0,0,0,0,0,0,-7.9001398,40.4482994
,8446,0,0,0,0,0,0,0,0,0,0,-8.7100897,41.6453018
,8447,0,0,0,0,0,0,0,0,0,0,-7.5322800,37.8269997
,8448,0,0,0,0,0,0,0,0,0,0,-8.9274597,39.2355003
,8449,0,0,0,0,0,0,0,0,0,0,-6.9689398,41.0304985
,8450,0,0,0,0,0,0,0,0,0,0,-7.2947202,39.8292007
,8451,0,0,0,0,0,0,0,0,0,0,-8.5558996,40.0624008
,8452,0,0,0,0,0,0,0,0,0,0,-8.2534904,40.7041016
,8453,0,0,0,0,0,0,0,0,0,0,-9.1788197,38.7526016
,8454,0,0,0,0,0,0,0,0,0,0,-8.6400499,38.8386002
,8455,0,0,0,0,0,0,0,0,0,0,-8.1908703,40.1548004
,8456,0,0,1,0,1,0,0,0,0,0,-8.6831102,39.5695000
,8457,0,0,0,0,0,0,0,0,0,0,-7.5995698,40.1226006
,8458,0,0,0,0,0,0,0,0,0,0,-8.2665596,38.6049995
,8459,0,0,0,0,0,0,0,0,0,0,-7.2757301,38.0559998
,8460,0,0,0,0,0,0,0,0,0,0,-8.1794500,41.3773003
,8461,0,0,0,0,0,0,0,0,0,0,-8.7827797,40.2991982
,8462,0,0,0,0,0,0,0,0,0,0,-7.5435700,37.3396988
,8463,0,0,0,0,0,0,0,0,0,0,-7.8228698,37.8274002
,8464,0,0,0,0,0,0,0,0,0,0,-6.8015800,41.9194984
,8465,0,0,0,0,0,0,0,0,0,0,-8.2671604,38.6274986
,8466,0,0,0,0,0,0,0,0,0,0,-7.4350500,40.4547997
,8467,0,0,0,0,0,0,0,0,0,0,-7.6898599,40.3055000
,8468,0,0,0,0,0,0,0,0,0,0,-8.2518301,39.3232002
,8469,0,0,0,0,0,0,0,0,0,0,-7.6324401,39.2545013
,8470,1,0,0,0,0,0,0,0,0,0,-8.5885401,37.2389984
,8471,0,0,0,0,0,0,0,0,0,0,-8.4937401,41.3678017
,8472,0,0,0,0,0,0,0,0,0,0,-8.4788599,38.1847000
,8473,0,0,0,0,0,0,0,0,0,0,-8.3250799,39.1362991
,8474,0,0,0,0,0,0,0,0,0,0,-7.7766900,39.2565994
,8475,0,0,0,0,0,0,0,0,0,0,-8.8935900,38.7425003
,8476,0,0,0,0,0,0,0,0,0,0,-8.5540199,40.2341995
,8477,0,0,0,0,0,0,0,0,0,0,-7.1166000,40.7114983
,8478,0,0,0,0,0,0,0,0,0,0,-6.6902099,41.4757004
,8479,0,0,0,0,0,0,0,0,0,0,-7.3527198,38.0672989
,8480,0,0,0,0,0,0,0,0,0,0,-8.8660297,39.3315010
,8481,1,0,0,0,1,0,0,0,0,0,-8.4591198,39.8488998
,8482,0,0,0,0,0,0,0,0,0,0,-8.4479504,39.1108017
,8483,0,0,0,0,0,0,0,0,0,0,-7.7501798,39.5779991
,8484,0,0,0,0,0,0,0,0,0,0,-8.2023201,37.8116989
,8485,0,0,0,0,0,0,0,0,0,0,-8.3002596,41.0141983
,8486,0,0,0,0,0,0,0,0,0,0,-8.8381100,39.4033012
,8487,0,0,0,0,0,0,0,0,0,0,-7.4145398,37.9589005
,8488,0,0,0,0,0,0,0,0,0,0,-7.9229798,38.6930008
,8489,0,0,0,0,0,0,0,0,0,0,-8.8956804,39.9641991
,8490,0,0,0,0,0,0,0,0,0,0,-7.5949602,41.3489990
,8491,0,0,0,0,0,0,0,0,0,0,-7.4020200,37.9011002
,8492,0,0,0,0,0,0,0,0,0,0,-7.3907900,41.6473999
,8493,0,0,0,0,0,0,0,0,0,0,-7.5958900,38.5643005
,8494,0,0,0,0,0,0,0,0,0,0,-8.7738600,37.1038017
,8495,0,0,0,0,0,0,0,0,0,0,-7.8105798,39.9011993
,8496,0,0,0,0,0,0,0,0,0,1,-7.9181399,40.9692001
,8497,0,0,0,0,0,0,0,0,0,0,-7.1192498,38.8508987
,8498,0,0,0,0,0,0,0,0,0,0,-9.0455599,39.2851982
,8499,0,0,0,0,0,0,0,0,0,0,-7.9664102,40.4328995
,8500,0,0,0,0,0,0,0,0,0,0,-8.0751600,41.7355003
,8501,0,0,0,0,0,0,0,0,0,0,-7.7560401,37.1637993
,8502,0,0,0,0,0,0,0,0,0,0,-7.2138300,39.7991982
,8503,0,0,0,0,0,0,0,0,0,0,-8.8307600,40.0351982
,8504,0,0,0,0,0,0,0,0,0,0,-7.1293702,38.9676018
,8505,0,0,0,0,0,0,0,0,0,0,-9.3573799,39.1309013
,8506,0,0,0,0,0,0,0,0,0,0,-7.7958598,37.9011993
,8507,0,0,0,0,0,0,0,0,0,0,-8.2102604,41.4645004
,8508,0,0,0,0,0,0,0,0,0,0,-7.5623698,41.2354012
,8509,0,0,0,0,0,0,0,0,0,0,-8.6232996,39.1162987
,8510,0,0,0,0,0,0,0,0,0,0,-9.0605097,38.5839005
,8511,0,0,0,0,0,0,0,0,0,0,-7.6626501,38.6736984
,8512,0,0,0,0,0,0,0,0,0,0,-6.5656099,41.7799988
,8513,0,0,0,0,0,0,0,0,0,0,-8.8273802,39.2028999
,8514,0,0,0,0,0,0,0,0,0,0,-7.1646700,39.1172981
,8515,0,0,0,0,0,0,0,0,0,0,-7.3452601,41.6469994
,8516,0,0,0,0,0,0,0,0,0,0,-7.5292602,38.1811981
,8517,0,0,0,0,0,0,0,0,0,0,-7.3320498,39.3956985
,8518,0,0,0,0,0,0,0,0,0,0,-8.7686796,37.3891983
,8519,0,0,0,0,0,0,0,0,0,0,-7.6773400,39.9407997
,8520,0,0,0,0,0,0,0,0,0,0,-8.4153500,40.2551003
,8521,0,0,0,0,0,0,0,0,0,0,-7.4729800,40.0573997
,8522,0,0,0,0,0,0,0,0,0,0,-8.3651896,40.1052017
,8523,0,0,0,0,0,0,0,0,0,0,-8.7860203,39.4117012
,8524,0,0,0,0,0,0,0,0,0,0,-7.7767801,40.4169998
,8525,0,0,0,0,0,0,0,0,0,0,-7.3893299,39.9037018
,8526,0,0,0,0,0,0,0,0,0,0,-8.4346104,39.0979004
,8527,0,0,0,0,0,0,0,0,0,0,-8.0644102,41.3454018
,8528,0,0,0,0,0,0,0,0,0,0,-7.8720398,37.8530998
,8529,0,0,0,0,0,0,0,0,0,0,-7.9146800,39.1810989
,8530,0,0,1,0,0,0,0,0,0,0,-8.0343199,40.1836014
,8531,0,0,0,0,0,0,0,0,0,0,-8.2240496,37.5625000
,8532,0,0,0,0,0,0,0,0,0,0,-8.2993298,38.9280014
,8533,0,0,0,0,0,0,0,0,0,0,-7.8185902,40.4944992
,8534,0,0,0,0,0,0,0,0,0,0,-7.3201699,41.8339996
,8535,0,0,0,0,0,0,0,0,0,0,-8.2365198,40.6643982
,8536,0,0,0,0,0,0,0,0,0,0,-7.9574499,40.4034996
,8537,0,0,0,0,0,0,0,0,0,0,-8.3678999,38.5660019
,8538,0,0,0,0,0,0,0,0,0,0,-7.2410698,40.3002014
,8539,0,0,0,0,0,0,0,0,0,0,-8.6471100,40.3410988
,8540,0,0,0,0,0,0,0,0,0,0,-7.2993698,37.9012985
,8541,0,0,0,0,0,0,0,0,0,1,-6.7128501,41.4614983
,8542,0,0,0,0,0,0,0,0,0,0,-7.6290398,39.6445999
,8543,0,0,0,0,0,0,0,0,0,0,-7.2790399,39.9029999
,8544,0,0,0,0,0,0,0,0,0,0,-8.3202600,38.3344994
,8545,0,0,0,0,0,0,0,0,0,0,-7.7407699,40.0150986
,8546,0,0,0,0,0,0,0,0,0,0,-8.1817198,37.9701996
,8547,0,0,0,0,0,0,0,0,0,0,-8.8263597,39.4012985
,8548,0,0,0,0,0,0,0,0,0,0,-8.8951502,38.6327019
,8549,0,0,0,0,0,0,0,0,0,0,-8.3516197,41.8193016
,8550,0,0,0,0,0,0,0,0,0,0,-8.2372799,41.4188995
,8551,0,0,0,0,0,0,0,0,0,0,-7.8482900,40.0199013
,8552,0,0,0,0,0,0,0,0,0,0,-8.4814901,40.7452011
,8553,0,0,0,0,0,0,0,0,0,0,-8.1945105,39.4430008
,8554,0,0,0,0,1,0,0,0,0,0,-8.4940996,41.7473984
,8555,0,0,0,0,0,0,0,0,0,0,-8.3964396,40.2503014
,8556,0,0,0,0,0,0,0,0,0,0,-8.5802698,41.9864006
,8557,0,0,0,0,0,0,0,0,0,0,-7.7362499,38.9930000
,8558,0,0,0,0,0,0,0,0,0,0,-7.2136102,39.0990982
,8559,0,0,0,0,0,0,0,0,0,0,-7.9657698,40.0211983
,8560,0,0,0,0,0,0,0,0,0,0,-8.1949396,37.1152000
,8561,0,0,0,0,0,1,0,0,0,0,-7.2192702,38.2453003
,8562,0,0,0,0,0,0,0,0,0,0,-8.8121099,40.2486000
,8563,0,0,0,0,1,0,0,0,0,1,-7.2870002,40.8726997
,8564,0,0,0,0,0,0,1,0,0,0,-7.4703302,40.5029984
,8565,0,0,0,0,0,0,0,0,0,0,-8.5043402,41.3997002
,8566,0,0,0,0,0,0,0,0,0,0,-6.9934502,39.8095016
,8567,0,0,0,0,0,0,0,0,0,0,-8.6227598,38.9686012
,8568,0,0,0,0,0,0,0,0,0,0,-8.6009598,40.1870995
,8569,0,0,0,0,0,0,0,0,0,0,-6.6165099,41.4770012
,8570,0,0,0,0,0,0,0,0,0,0,-7.7386498,37.7601013
,8571,0,0,0,0,0,0,0,0,0,0,-7.4460502,37.9637985
,8572,0,0,0,0,0,0,0,0,0,0,-8.1757097,38.2729988
,8573,0,0,0,0,0,0,0,0,0,1,-7.2815800,41.4833984
,8574,0,0,0,0,0,0,0,0,0,0,-8.0532799,38.3610992
,8575,0,0,0,0,0,0,0,0,0,0,-8.1511497,39.7258987
,8576,0,0,0,0,0,0,0,0,0,0,-8.4764700,38.9807014
,8577,0,0,0,0,0,0,0,0,0,0,-8.5464201,39.8656006
,8578,0,0,0,0,0,0,0,0,0,0,-8.0258503,40.2318001
,8579,0,0,0,1,0,0,0,0,0,1,-7.4806900,40.5696983
,8580,0,0,0,0,0,0,0,0,0,0,-6.8641000,40.4570007
,8581,0,0,0,0,0,0,0,0,0,0,-7.8352098,39.5057983
,8582,0,0,0,0,0,0,0,0,0,0,-8.6151800,37.4855003
,8583,0,0,0,0,0,0,0,0,0,0,-8.4129801,39.5716019
,8584,0,0,0,0,0,0,0,0,0,0,-7.7995300,37.9165001
,8585,0,0,0,0,0,0,0,0,0,0,-7.4403400,39.9309006
,8586,0,0,0,0,0,0,0,0,0,0,-6.8720698,40.6221008
,8587,0,0,0,0,0,0,0,0,0,0,-8.8870802,38.8265991
,8588,0,0,0,1,0,0,0,0,0,0,-7.6484699,40.6262016
,8589,0,0,0,0,0,0,0,0,0,0,-7.2881699,41.8300018
,8590,0,0,0,0,0,0,0,0,0,0,-8.7029896,37.7598000
,8591,0,0,0,0,0,0,0,0,0,0,-8.5635700,38.5224991
,8592,0,0,0,0,0,1,0,0,0,1,-7.6627998,41.8265991
,8593,0,0,0,0,0,0,0,0,0,0,-7.7241802,41.8511009
,8594,0,0,0,0,0,0,0,0,0,0,-8.6390400,39.2449989
,8595,0,0,0,0,0,0,0,0,0,0,-8.3026505,37.7901993
,8596,0,0,0,0,0,0,0,0,0,0,-8.3374701,38.4846992
,8597,0,0,0,0,0,0,0,0,0,0,-7.9725499,40.6341019
,8598,0,0,0,0,0,0,0,0,0,0,-7.9404702,37.0988998
,8599,0,0,0,0,0,0,0,0,0,0,-8.0463104,39.2905998
,8600,0,0,0,0,0,0,0,0,0,0,-8.3571997,37.5381012
,8601,0,0,0,0,0,0,0,0,0,0,-9.1639204,39.0997009
,8602,1,0,0,0,0,0,0,0,0,0,-8.2029305,39.8653984
,8603,0,0,0,0,0,0,0,0,0,0,-8.7480402,40.3623009
,8604,0,0,0,0,0,0,0,0,0,0,-7.3412700,38.1250992
,8605,0,0,0,0,0,0,0,0,0,0,-8.4053297,40.9328003
,8606,0,0,0,0,0,0,0,0,0,0,-7.8440099,41.5853996
,8607,0,0,0,0,0,0,0,0,0,0,-7.0525298,41.9463005
,8608,0,0,0,0,0,0,0,0,0,0,-8.3988504,39.7410011
,8609,0,0,0,0,0,0,0,0,0,0,-8.3740101,37.6026993
,8610,0,0,0,0,0,0,0,0,0,0,-7.8641000,37.6673012
,8611,0,0,0,0,0,0,0,0,0,0,-8.0560198,41.5308990
,8612,0,0,0,0,0,0,0,0,0,0,-8.1860104,41.2452011
,8613,0,0,0,0,0,0,0,0,0,0,-7.8130398,37.4765015
,8614,1,0,0,0,0,0,0,0,0,0,-7.8930998,37.3149986
,8615,0,0,0,0,0,0,0,0,0,0,-7.7357302,40.7220993
,8616,0,0,0,0,0,0,0,0,0,0,-6.8295398,41.5141983
,8617,0,0,0,0,0,0,0,0,0,0,-8.7620897,37.4309998
,8618,0,0,0,0,0,0,0,0,0,0,-8.0469999,37.5722008
,8619,0,0,0,0,0,0,0,0,0,0,-7.7807999,39.8190002
,8620,0,0,0,0,0,0,0,0,0,0,-8.5432701,37.6533012
,8621,0,0,0,0,0,0,0,0,0,0,-8.2639999,37.5185013
,8622,0,0,0,0,0,0,0,0,0,0,-7.5977302,38.0532990
,8623,0,0,0,0,0,0,0,0,0,0,-8.2354202,41.9076996
,8624,0,0,0,0,0,0,0,0,0,0,-8.2956896,38.1002007
,8625,0,0,0,0,0,0,0,0,0,0,-7.8353400,40.2767982
,8626,0,0,0,0,0,0,0,0,0,0,-8.0047197,39.3147011
,8627,0,0,0,0,0,0,0,0,0,0,-8.7138004,39.9645996
,8628,0,0,0,0,0,0,0,0,0,0,-7.2277999,41.5000000
,8629,0,0,0,0,0,0,0,0,0,0,-9.3684502,39.1543999
,8630,0,0,0,0,0,0,0,0,0,0,-8.6205196,37.5858002
,8631,0,0,0,0,0,0,0,0,0,0,-7.1649599,38.9777985
,8632,0,0,0,0,0,0,0,0,0,0,-7.5833602,39.4757996
,8633,0,0,0,0,0,0,0,0,0,0,-7.6693201,39.0992012
,8634,0,0,0,0,0,0,0,0,0,0,-8.7631197,40.2841988
,8635,0,0,0,0,0,0,0,0,0,0,-7.7291398,37.3022995
,8636,0,0,0,0,0,0,0,0,0,0,-8.7730103,39.5665016
,8637,0,0,0,0,0,0,0,0,0,0,-8.2211599,39.4861984
,8638,0,0,0,0,0,0,0,0,0,0,-7.8921399,37.0950012
,8639,0,0,0,0,0,0,0,0,0,0,-7.5461798,39.8101006
,8640,0,0,0,0,0,0,0,0,0,0,-8.4478102,37.8802986
,8641,0,0,0,0,0,0,0,0,0,0,-7.0590801,41.0709991
,8642,0,0,0,0,0,0,0,0,0,0,-8.7046804,38.8083992
,8643,0,0,0,0,0,0,0,0,0,0,-8.5271397,39.4159012
,8644,0,0,0,0,0,0,0,0,1,0,-8.2801399,41.0236015
,8645,0,0,0,0,0,0,1,0,1,0,-7.8265400,40.9496002
,8646,0,0,0,0,0,0,0,0,0,0,-7.3959599,41.4281998
,8647,0,0,0,0,0,0,0,0,0,0,-7.0830898,39.6697006
,8648,0,0,0,0,0,0,0,0,0,0,-8.7371902,41.7851982
,8649,0,0,0,0,0,0,0,0,0,0,-8.8247299,38.9850998
,8650,0,0,0,0,0,0,0,0,0,0,-7.7541900,38.3600998
,8651,0,0,0,0,0,0,0,0,0,0,-8.5838499,41.9914017
,8652,0,0,0,0,0,0,0,0,0,0,-8.5241604,40.0862007
,8653,0,0,0,0,0,0,0,0,0,0,-8.3696699,39.0616989
,8654,0,0,0,0,0,0,0,0,0,0,-8.9743204,39.8302002
,8655,0,0,0,0,0,0,0,0,0,0,-6.9888701,39.7678986
,8656,0,0,0,0,0,0,0,0,0,0,-7.8369699,40.8390007
,8657,0,0,0,0,0,0,0,0,0,0,-8.4428101,41.2717018
,8658,0,0,0,0,0,0,0,0,0,0,-8.8644199,39.5223007
,8659,0,0,0,0,0,0,0,0,0,0,-7.8755798,37.6178017
,8660,0,0,0,0,0,0,0,0,0,0,-8.6835899,40.7316017
,8661,0,0,0,0,0,0,0,0,0,0,-7.4198599,41.7745018
,8662,0,0,0,0,0,0,0,0,0,0,-7.2468100,41.7857018
,8663,0,0,0,0,0,0,0,0,0,0,-7.3428798,38.3428993
,8664,0,0,0,0,0,0,0,0,0,0,-7.0566502,40.6949005
,8665,0,0,0,0,0,0,0,0,0,0,-8.0102701,37.2424011
,8666,0,0,0,0,0,0,0,0,0,0,-8.3030796,41.3625984
,8667,0,0,0,0,0,0,0,0,0,0,-8.8118296,40.1081009
,8668,0,0,0,0,0,0,0,0,0,0,-7.1637802,39.1361008
,8669,0,0,0,0,0,0,0,0,0,0,-7.6640000,38.9845009
,8670,0,0,0,0,0,0,0,0,0,0,-8.7723999,41.8459015
,8671,0,0,0,0,0,0,0,0,0,0,-7.7417202,37.1078987
,8672,0,0,0,0,0,0,0,0,0,0,-8.5901804,41.3217010
,8673,0,0,0,1,0,0,0,0,0,0,-7.3493600,40.8998985
,8674,0,0,0,0,0,0,0,0,0,0,-8.4952803,37.8902016
,8675,0,0,0,0,0,0,0,0,0,0,-7.1107798,39.1001015
,8676,0,0,0,0,0,0,0,0,0,0,-8.6743402,38.5298996
,8677,0,0,0,0,0,0,0,0,0,0,-7.6596799,38.6875992
,8678,0,0,0,0,0,0,0,0,0,0,-8.3461199,39.8638992
,8679,0,0,0,0,0,0,0,0,0,0,-8.3772697,41.5625992
,8680,0,0,0,0,0,0,0,0,0,0,-7.3920002,40.3958015
,8681,0,0,0,0,0,0,0,0,0,0,-8.2815504,41.0923996
,8682,0,0,0,0,0,0,0,0,0,0,-8.2987804,38.7089005
,8683,0,0,0,0,0,0,0,0,0,0,-8.2708797,41.1971016
,8684,0,0,0,0,0,0,0,0,0,0,-6.6209202,41.4889984
,8685,0,0,0,0,0,0,0,0,0,0,-6.9665699,40.5023003
,8686,0,0,0,0,0,0,0,0,0,0,-8.4503202,39.4653015
,8687,0,0,0,0,0,0,0,0,0,0,-8.2275801,40.6525002
,8688,0,0,0,0,0,0,0,0,0,1,-8.7444897,39.3824005
,8689,0,0,0,0,0,0,0,0,0,0,-8.7393703,41.7613983
,8690,0,0,0,0,0,0,0,0,0,0,-8.2129402,39.1936989
,8691,0,0,0,0,0,0,0,0,0,0,-7.9108701,39.1479988
,8692,0,0,0,0,0,0,0,0,0,0,-8.3530998,38.3838997
,8693,0,0,0,0,0,0,0,0,0,0,-8.2739201,39.3778000
,8694,0,0,0,0,0,0,0,0,0,0,-8.7997303,39.9823990
,8695,0,0,0,0,0,0,0,0,0,0,-8.6721802,38.0331001
,8696,0,0,0,0,0,0,0,0,0,0,-7.6063099,39.9003983
,8697,0,0,0,0,0,0,0,0,0,0,-9.2599401,39.1884003
,8698,0,0,0,0,0,0,0,0,0,0,-8.7281504,41.4725990
,8699,0,0,0,0,0,0,0,0,0,0,-6.9483199,41.4602013
,8700,0,0,0,0,0,0,0,0,0,0,-7.3422899,41.0457993
,8701,0,0,0,0,0,0,0,0,0,0,-8.1700602,41.5843010
,8702,0,0,0,0,0,0,0,0,0,0,-7.3286901,38.8264999
,8703,0,0,0,0,0,0,0,0,0,0,-7.7612801,37.2120018
,8704,0,0,0,0,0,0,0,0,0,0,-9.4457998,38.8171005
,8705,0,0,0,0,0,0,0,0,0,0,-8.0710201,41.7238998
,8706,0,0,0,0,0,0,0,0,0,0,-8.4731102,40.1060982
,8707,0,0,0,0,0,0,0,0,0,0,-7.3623900,38.9994011
,8708,0,0,0,0,0,0,0,0,0,0,-6.7029800,41.7579002
,8709,0,0,0,0,0,0,0,0,0,0,-7.0018702,39.8221016
,8710,0,0,0,0,0,0,0,0,0,0,-8.5432196,41.0493011
,8711,1,0,0,1,0,0,0,0,0,0,-7.4644699,41.5559006
,8712,0,0,0,0,0,0,0,0,0,0,-7.1223798,40.1122017
,8713,0,0,0,0,0,0,0,0,0,0,-7.2813001,40.1515007
,8714,0,0,0,0,0,0,0,0,0,0,-8.6969004,40.0667992
,8715,0,1,0,0,0,0,0,0,0,0,-8.1864996,40.2168999
,8716,0,0,0,0,0,0,0,0,0,0,-8.2719097,41.8903999
,8717,0,0,0,0,0,0,0,0,0,0,-7.2393198,40.3562012
,8718,0,0,0,0,0,0,0,0,0,0,-7.4543800,39.9362984
,8719,0,0,0,0,0,0,0,0,0,0,-8.7493401,38.0469017
,8720,0,0,0,0,0,0,0,0,0,0,-6.7916002,41.2871017
,8721,0,0,0,0,0,0,0,0,0,0,-7.9785700,40.8196983
,8722,0,0,0,0,0,0,0,0,0,0,-7.7447701,38.2088013
,8723,0,0,0,0,0,0,0,0,0,0,-8.4301395,37.9719009
,8724,0,0,0,0,0,0,0,0,0,0,-7.8740501,41.5983009
,8725,0,0,0,0,0,0,0,0,0,0,-8.8815403,39.7625999
,8726,0,0,0,0,0,0,0,0,0,0,-7.3521500,39.7192001
,8727,0,0,0,0,0,0,0,0,0,0,-8.0804396,37.2611008
,8728,0,0,0,0,0,0,0,0,0,0,-7.7271700,38.8372993
,8729,0,0,0,0,0,0,0,0,0,0,-8.7733898,39.6633987
,8730,1,0,0,0,0,0,0,0,0,0,-7.4098001,40.8650017
,8731,0,0,0,0,0,0,0,0,0,0,-8.1823702,37.1862984
,8732,0,0,0,0,0,0,0,0,0,0,-8.4727201,40.2338982
,8733,0,0,0,0,0,0,0,0,0,0,-7.9882202,41.2214012
,8734,0,0,0,0,0,0,0,0,0,0,-7.6721001,37.3227997
,8735,0,0,0,0,0,0,0,0,0,0,-8.2727299,38.0577011
,8736,0,0,0,0,0,0,0,0,0,0,-6.9264302,40.7690010
,8737,0,0,0,1,0,0,0,0,0,0,-7.0757198,41.0480995
,8738,0,0,0,0,0,0,0,0,0,0,-7.4178200,40.4025993
,8739,0,0,0,0,0,0,0,0,0,0,-7.7932200,38.2541008
,8740,0,0,0,0,0,0,0,0,0,0,-8.5650196,41.6421013
,8741,0,0,0,0,0,0,0,0,0,0,-8.1623697,37.5210991
,8742,0,0,0,0,0,0,0,0,0,0,-7.4003100,41.7411995
,8743,0,0,0,0,0,0,0,0,0,0,-8.1747799,38.0105019
,8744,0,0,0,0,0,0,0,0,0,0,-8.5400000,39.7464981
,8745,0,0,0,0,0,0,0,0,0,0,-7.0493398,41.7899017
,8746,0,0,0,0,0,0,0,0,0,0,-8.4447803,38.3914986
,8747,0,0,0,0,0,0,0,0,0,0,-8.6811895,39.5247002
,8748,0,0,0,0,0,1,0,0,0,0,-7.7981300,40.8413010
,8749,0,0,0,0,0,0,0,0,0,0,-8.4869804,37.4504013
,8750,0,0,0,0,0,0,0,0,0,0,-7.7805400,38.5730019
,8751,0,0,0,0,0,0,0,0,0,0,-7.2097301,38.8518982
,8752,0,0,0,0,0,0,0,0,0,0,-7.1226001,40.0975990
,8753,0,0,0,0,0,0,0,0,0,0,-8.3275499,38.8185997
,8754,0,0,0,0,0,0,0,0,0,0,-8.0829601,40.3325996
,8755,0,0,0,0,0,0,0,0,0,0,-7.7264800,41.0410004
