"caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","term","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes","justice","justiceName","vote","opinion","direction","majority","firstAgreement","secondAgreement"
"1798-002","1798-002-01","1798-002-01-01","1798-002-01-01-01-05",2/14/1798,6,"3 U.S. 378",,"1 L. Ed. 644","1798 U.S. LEXIS 145",1798,301,"Ellsworth",,"HOLLINGSWORTH, et al. VERSUS VIRGINIA",2/13/1798,,501,,28,55,9,,,0,,,,,0,1,,,1,9,0,0,0,0,90320,9,1,0,2,,2,224,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1798-002","1798-002-01","1798-002-01-01","1798-002-01-01-01-06",2/14/1798,6,"3 U.S. 378",,"1 L. Ed. 644","1798 U.S. LEXIS 145",1798,301,"Ellsworth",,"HOLLINGSWORTH, et al. VERSUS VIRGINIA",2/13/1798,,501,,28,55,9,,,0,,,,,0,1,,,1,9,0,0,0,0,90320,9,1,0,2,,2,224,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1798-003","1798-003-01","1798-003-01-01","1798-003-01-01-01-01",2/14/1798,6,"3 U.S. 382",,"1 L. Ed. 646","1798 U.S. LEXIS 146",1798,301,"Ellsworth",,"BINGHAM, PLAINTIFF IN ERROR, VERSUS CABOT, et al.",2/13/1798,,138,,193,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,1,1,139,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1798-003","1798-003-01","1798-003-01-01","1798-003-01-01-01-02",2/14/1798,6,"3 U.S. 382",,"1 L. Ed. 646","1798 U.S. LEXIS 146",1798,301,"Ellsworth",,"BINGHAM, PLAINTIFF IN ERROR, VERSUS CABOT, et al.",2/13/1798,,138,,193,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,1,1,139,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1798-003","1798-003-01","1798-003-01-01","1798-003-01-01-01-03",2/14/1798,6,"3 U.S. 382",,"1 L. Ed. 646","1798 U.S. LEXIS 146",1798,301,"Ellsworth",,"BINGHAM, PLAINTIFF IN ERROR, VERSUS CABOT, et al.",2/13/1798,,138,,193,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,1,1,139,"NULL",,11,1,6,0,4,"JWilson",1,1,1,2,,
"1798-003","1798-003-01","1798-003-01-01","1798-003-01-01-01-04",2/14/1798,6,"3 U.S. 382",,"1 L. Ed. 646","1798 U.S. LEXIS 146",1798,301,"Ellsworth",,"BINGHAM, PLAINTIFF IN ERROR, VERSUS CABOT, et al.",2/13/1798,,138,,193,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,1,1,139,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1798-003","1798-003-01","1798-003-01-01","1798-003-01-01-01-05",2/14/1798,6,"3 U.S. 382",,"1 L. Ed. 646","1798 U.S. LEXIS 146",1798,301,"Ellsworth",,"BINGHAM, PLAINTIFF IN ERROR, VERSUS CABOT, et al.",2/13/1798,,138,,193,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,1,1,139,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1798-003","1798-003-01","1798-003-01-01","1798-003-01-01-01-06",2/14/1798,6,"3 U.S. 382",,"1 L. Ed. 646","1798 U.S. LEXIS 146",1798,301,"Ellsworth",,"BINGHAM, PLAINTIFF IN ERROR, VERSUS CABOT, et al.",2/13/1798,,138,,193,,13,,,0,418,,418,,0,1,,1,1,9,0,0,0,0,90320,9,1,0,6,1,1,139,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1798-004","1798-004-01","1798-004-01-01","1798-004-01-01-01-01",8/7/1798,8,"3 U.S. 401",,"1 L. Ed. 655","1798 U.S. LEXIS 149",1798,301,"Ellsworth",,"WILSON VERSUS DANIEL",2/13/1798,8/6/1798,171,,174,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,90520,9,2,0,4,,6,600,"Judiciary Act of 1789",,11,1,5,1,11,"OEllsworth",1,2,2,2,,
"1798-004","1798-004-01","1798-004-01-01","1798-004-01-01-01-02",8/7/1798,8,"3 U.S. 401",,"1 L. Ed. 655","1798 U.S. LEXIS 149",1798,301,"Ellsworth",,"WILSON VERSUS DANIEL",2/13/1798,8/6/1798,171,,174,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,90520,9,2,0,4,,6,600,"Judiciary Act of 1789",,11,1,5,1,3,"WCushing",1,1,2,2,,
"1798-004","1798-004-01","1798-004-01-01","1798-004-01-01-01-03",8/7/1798,8,"3 U.S. 401",,"1 L. Ed. 655","1798 U.S. LEXIS 149",1798,301,"Ellsworth",,"WILSON VERSUS DANIEL",2/13/1798,8/6/1798,171,,174,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,90520,9,2,0,4,,6,600,"Judiciary Act of 1789",,11,1,5,1,4,"JWilson",1,1,2,2,,
"1798-004","1798-004-01","1798-004-01-01","1798-004-01-01-01-04",8/7/1798,8,"3 U.S. 401",,"1 L. Ed. 655","1798 U.S. LEXIS 149",1798,301,"Ellsworth",,"WILSON VERSUS DANIEL",2/13/1798,8/6/1798,171,,174,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,90520,9,2,0,4,,6,600,"Judiciary Act of 1789",,11,1,5,1,6,"JIredell",2,2,1,1,,
"1798-004","1798-004-01","1798-004-01-01","1798-004-01-01-01-05",8/7/1798,8,"3 U.S. 401",,"1 L. Ed. 655","1798 U.S. LEXIS 149",1798,301,"Ellsworth",,"WILSON VERSUS DANIEL",2/13/1798,8/6/1798,171,,174,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,90520,9,2,0,4,,6,600,"Judiciary Act of 1789",,11,1,5,1,8,"WPaterson",1,1,2,2,,
"1798-004","1798-004-01","1798-004-01-01","1798-004-01-01-01-06",8/7/1798,8,"3 U.S. 401",,"1 L. Ed. 655","1798 U.S. LEXIS 149",1798,301,"Ellsworth",,"WILSON VERSUS DANIEL",2/13/1798,8/6/1798,171,,174,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,90520,9,2,0,4,,6,600,"Judiciary Act of 1789",,11,1,5,1,10,"SChase",4,2,2,2,,
"1798-005","1798-005-01","1798-005-01-01","1798-005-01-01-01-01",8/8/1798,8,"3 U.S. 386",,"1 L. Ed. 648","1798 U.S. LEXIS 148",1798,301,"Ellsworth",,"CALDER ET WIFE, VERSUS BULL ET WIFE",2/8/1798,,166,,166,,13,,,0,302,8,300,8,0,1,2,1,1,2,0,0,0,0,10180,1,1,0,7,2,1,101,"NULL",,3,1,3,1,11,"OEllsworth",,,,,,
"1798-005","1798-005-01","1798-005-01-01","1798-005-01-01-01-02",8/8/1798,8,"3 U.S. 386",,"1 L. Ed. 648","1798 U.S. LEXIS 148",1798,301,"Ellsworth",,"CALDER ET WIFE, VERSUS BULL ET WIFE",2/8/1798,,166,,166,,13,,,0,302,8,300,8,0,1,2,1,1,2,0,0,0,0,10180,1,1,0,7,2,1,101,"NULL",,3,1,3,1,3,"WCushing",1,2,1,2,,
"1798-005","1798-005-01","1798-005-01-01","1798-005-01-01-01-03",8/8/1798,8,"3 U.S. 386",,"1 L. Ed. 648","1798 U.S. LEXIS 148",1798,301,"Ellsworth",,"CALDER ET WIFE, VERSUS BULL ET WIFE",2/8/1798,,166,,166,,13,,,0,302,8,300,8,0,1,2,1,1,2,0,0,0,0,10180,1,1,0,7,2,1,101,"NULL",,3,1,3,1,4,"JWilson",,,,,,
"1798-005","1798-005-01","1798-005-01-01","1798-005-01-01-01-04",8/8/1798,8,"3 U.S. 386",,"1 L. Ed. 648","1798 U.S. LEXIS 148",1798,301,"Ellsworth",,"CALDER ET WIFE, VERSUS BULL ET WIFE",2/8/1798,,166,,166,,13,,,0,302,8,300,8,0,1,2,1,1,2,0,0,0,0,10180,1,1,0,7,2,1,101,"NULL",,3,1,3,1,6,"JIredell",2,2,2,1,,
"1798-005","1798-005-01","1798-005-01-01","1798-005-01-01-01-05",8/8/1798,8,"3 U.S. 386",,"1 L. Ed. 648","1798 U.S. LEXIS 148",1798,301,"Ellsworth",,"CALDER ET WIFE, VERSUS BULL ET WIFE",2/8/1798,,166,,166,,13,,,0,302,8,300,8,0,1,2,1,1,2,0,0,0,0,10180,1,1,0,7,2,1,101,"NULL",,3,1,3,1,8,"WPaterson",1,2,1,2,,
"1798-005","1798-005-01","1798-005-01-01","1798-005-01-01-01-06",8/8/1798,8,"3 U.S. 386",,"1 L. Ed. 648","1798 U.S. LEXIS 148",1798,301,"Ellsworth",,"CALDER ET WIFE, VERSUS BULL ET WIFE",2/8/1798,,166,,166,,13,,,0,302,8,300,8,0,1,2,1,1,2,0,0,0,0,10180,1,1,0,7,2,1,101,"NULL",,3,1,3,1,10,"SChase",1,2,1,2,,
"1798-006","1798-006-01","1798-006-01-01","1798-006-01-01-01-01",2/1/1799,6,"3 U.S. 409",,"1 L. Ed. 658","1799 U.S. LEXIS 230",1798,302,"Ellsworth",,"DEWHURST VERSUS COULTHARD",,,114,,135,,15,,,0,426,,426,,0,1,1,1,1,9,0,0,0,0,90520,9,1,0,3,,9,900,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1798-006","1798-006-01","1798-006-01-01","1798-006-01-01-01-02",2/1/1799,6,"3 U.S. 409",,"1 L. Ed. 658","1799 U.S. LEXIS 230",1798,302,"Ellsworth",,"DEWHURST VERSUS COULTHARD",,,114,,135,,15,,,0,426,,426,,0,1,1,1,1,9,0,0,0,0,90520,9,1,0,3,,9,900,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1798-006","1798-006-01","1798-006-01-01","1798-006-01-01-01-03",2/1/1799,6,"3 U.S. 409",,"1 L. Ed. 658","1799 U.S. LEXIS 230",1798,302,"Ellsworth",,"DEWHURST VERSUS COULTHARD",,,114,,135,,15,,,0,426,,426,,0,1,1,1,1,9,0,0,0,0,90520,9,1,0,3,,9,900,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1798-006","1798-006-01","1798-006-01-01","1798-006-01-01-01-04",2/1/1799,6,"3 U.S. 409",,"1 L. Ed. 658","1799 U.S. LEXIS 230",1798,302,"Ellsworth",,"DEWHURST VERSUS COULTHARD",,,114,,135,,15,,,0,426,,426,,0,1,1,1,1,9,0,0,0,0,90520,9,1,0,3,,9,900,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1798-006","1798-006-01","1798-006-01-01","1798-006-01-01-01-05",2/1/1799,6,"3 U.S. 409",,"1 L. Ed. 658","1799 U.S. LEXIS 230",1798,302,"Ellsworth",,"DEWHURST VERSUS COULTHARD",,,114,,135,,15,,,0,426,,426,,0,1,1,1,1,9,0,0,0,0,90520,9,1,0,3,,9,900,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1798-006","1798-006-01","1798-006-01-01","1798-006-01-01-01-06",2/1/1799,6,"3 U.S. 409",,"1 L. Ed. 658","1799 U.S. LEXIS 230",1798,302,"Ellsworth",,"DEWHURST VERSUS COULTHARD",,,114,,135,,15,,,0,426,,426,,0,1,1,1,1,9,0,0,0,0,90520,9,1,0,3,,9,900,"NULL",,11,1,6,0,12,"BWashington",1,1,1,2,,
"1799-002","1799-002-01","1799-002-01-01","1799-002-01-01-01-01",2/19/1799,8,"3 U.S. 411",,"1 L. Ed. 658","1799 U.S. LEXIS 232",1799,302,"Ellsworth",,"FOWLER et al. v. LINDSEY, et al.",2/16/1799,,195,,200,,15,,,0,406,,406,,0,1,,1,1,9,0,0,0,0,90510,9,1,0,4,,4,403,"NULL",,3,1,3,0,11,"OEllsworth",,,,,,
"1799-002","1799-002-01","1799-002-01-01","1799-002-01-01-01-02",2/19/1799,8,"3 U.S. 411",,"1 L. Ed. 658","1799 U.S. LEXIS 232",1799,302,"Ellsworth",,"FOWLER et al. v. LINDSEY, et al.",2/16/1799,,195,,200,,15,,,0,406,,406,,0,1,,1,1,9,0,0,0,0,90510,9,1,0,4,,4,403,"NULL",,3,1,3,0,3,"WCushing",1,2,1,2,,
"1799-002","1799-002-01","1799-002-01-01","1799-002-01-01-01-03",2/19/1799,8,"3 U.S. 411",,"1 L. Ed. 658","1799 U.S. LEXIS 232",1799,302,"Ellsworth",,"FOWLER et al. v. LINDSEY, et al.",2/16/1799,,195,,200,,15,,,0,406,,406,,0,1,,1,1,9,0,0,0,0,90510,9,1,0,4,,4,403,"NULL",,3,1,3,0,6,"JIredell",,,,,,
"1799-002","1799-002-01","1799-002-01-01","1799-002-01-01-01-04",2/19/1799,8,"3 U.S. 411",,"1 L. Ed. 658","1799 U.S. LEXIS 232",1799,302,"Ellsworth",,"FOWLER et al. v. LINDSEY, et al.",2/16/1799,,195,,200,,15,,,0,406,,406,,0,1,,1,1,9,0,0,0,0,90510,9,1,0,4,,4,403,"NULL",,3,1,3,0,8,"WPaterson",1,2,1,2,,
"1799-002","1799-002-01","1799-002-01-01","1799-002-01-01-01-05",2/19/1799,8,"3 U.S. 411",,"1 L. Ed. 658","1799 U.S. LEXIS 232",1799,302,"Ellsworth",,"FOWLER et al. v. LINDSEY, et al.",2/16/1799,,195,,200,,15,,,0,406,,406,,0,1,,1,1,9,0,0,0,0,90510,9,1,0,4,,4,403,"NULL",,3,1,3,0,10,"SChase",,,,,,
"1799-002","1799-002-01","1799-002-01-01","1799-002-01-01-01-06",2/19/1799,8,"3 U.S. 411",,"1 L. Ed. 658","1799 U.S. LEXIS 232",1799,302,"Ellsworth",,"FOWLER et al. v. LINDSEY, et al.",2/16/1799,,195,,200,,15,,,0,406,,406,,0,1,,1,1,9,0,0,0,0,90510,9,1,0,4,,4,403,"NULL",,3,1,3,0,12,"BWashington",1,2,1,2,,
"1799-003","1799-003-01","1799-003-01-01","1799-003-01-01-01-01",2/19/1799,1,"3 U.S. 415",,"1 L. Ed. 660","1799 U.S. LEXIS 233",1799,302,"Ellsworth",,"CLERK VERSUS RUSSEL",2/6/1798,2/11/1799,138,,135,,13,,,0,431,,431,,0,1,,3,1,3,0,1,0,0,140030,14,3,0,7,4,6,600,,11,11,1,6,0,11,"OEllsworth",1,2,,2,,
"1799-003","1799-003-01","1799-003-01-01","1799-003-01-01-01-02",2/19/1799,1,"3 U.S. 415",,"1 L. Ed. 660","1799 U.S. LEXIS 233",1799,302,"Ellsworth",,"CLERK VERSUS RUSSEL",2/6/1798,2/11/1799,138,,135,,13,,,0,431,,431,,0,1,,3,1,3,0,1,0,0,140030,14,3,0,7,4,6,600,,11,11,1,6,0,3,"WCushing",1,1,,2,,
"1799-003","1799-003-01","1799-003-01-01","1799-003-01-01-01-03",2/19/1799,1,"3 U.S. 415",,"1 L. Ed. 660","1799 U.S. LEXIS 233",1799,302,"Ellsworth",,"CLERK VERSUS RUSSEL",2/6/1798,2/11/1799,138,,135,,13,,,0,431,,431,,0,1,,3,1,3,0,1,0,0,140030,14,3,0,7,4,6,600,,11,11,1,6,0,6,"JIredell",1,1,,2,,
"1799-003","1799-003-01","1799-003-01-01","1799-003-01-01-01-04",2/19/1799,1,"3 U.S. 415",,"1 L. Ed. 660","1799 U.S. LEXIS 233",1799,302,"Ellsworth",,"CLERK VERSUS RUSSEL",2/6/1798,2/11/1799,138,,135,,13,,,0,431,,431,,0,1,,3,1,3,0,1,0,0,140030,14,3,0,7,4,6,600,,11,11,1,6,0,8,"WPaterson",1,1,,2,,
"1799-003","1799-003-01","1799-003-01-01","1799-003-01-01-01-05",2/19/1799,1,"3 U.S. 415",,"1 L. Ed. 660","1799 U.S. LEXIS 233",1799,302,"Ellsworth",,"CLERK VERSUS RUSSEL",2/6/1798,2/11/1799,138,,135,,13,,,0,431,,431,,0,1,,3,1,3,0,1,0,0,140030,14,3,0,7,4,6,600,,11,11,1,6,0,10,"SChase",1,1,,2,,
"1799-003","1799-003-01","1799-003-01-01","1799-003-01-01-01-06",2/19/1799,1,"3 U.S. 415",,"1 L. Ed. 660","1799 U.S. LEXIS 233",1799,302,"Ellsworth",,"CLERK VERSUS RUSSEL",2/6/1798,2/11/1799,138,,135,,13,,,0,431,,431,,0,1,,3,1,3,0,1,0,0,140030,14,3,0,7,4,6,600,,11,11,1,6,0,12,"BWashington",1,1,,2,,
"1799-004","1799-004-01","1799-004-01-01","1799-004-01-01-01-01",2/19/1799,1,"3 U.S. 425",,"1 L. Ed. 665","1799 U.S. LEXIS 234",1799,302,"Ellsworth",,"SIMS LESSEE VERSUS IRVINE",2/5/1799,,195,,195,,13,,,0,430,,430,,0,1,2,2,1,2,0,0,0,0,20250,2,2,0,4,7,5,510,"NULL",11,11,1,6,0,11,"OEllsworth",1,2,2,2,,
"1799-004","1799-004-01","1799-004-01-01","1799-004-01-01-01-02",2/19/1799,1,"3 U.S. 425",,"1 L. Ed. 665","1799 U.S. LEXIS 234",1799,302,"Ellsworth",,"SIMS LESSEE VERSUS IRVINE",2/5/1799,,195,,195,,13,,,0,430,,430,,0,1,2,2,1,2,0,0,0,0,20250,2,2,0,4,7,5,510,"NULL",11,11,1,6,0,3,"WCushing",1,1,2,2,,
"1799-004","1799-004-01","1799-004-01-01","1799-004-01-01-01-03",2/19/1799,1,"3 U.S. 425",,"1 L. Ed. 665","1799 U.S. LEXIS 234",1799,302,"Ellsworth",,"SIMS LESSEE VERSUS IRVINE",2/5/1799,,195,,195,,13,,,0,430,,430,,0,1,2,2,1,2,0,0,0,0,20250,2,2,0,4,7,5,510,"NULL",11,11,1,6,0,6,"JIredell",4,2,2,2,,
"1799-004","1799-004-01","1799-004-01-01","1799-004-01-01-01-04",2/19/1799,1,"3 U.S. 425",,"1 L. Ed. 665","1799 U.S. LEXIS 234",1799,302,"Ellsworth",,"SIMS LESSEE VERSUS IRVINE",2/5/1799,,195,,195,,13,,,0,430,,430,,0,1,2,2,1,2,0,0,0,0,20250,2,2,0,4,7,5,510,"NULL",11,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1799-004","1799-004-01","1799-004-01-01","1799-004-01-01-01-05",2/19/1799,1,"3 U.S. 425",,"1 L. Ed. 665","1799 U.S. LEXIS 234",1799,302,"Ellsworth",,"SIMS LESSEE VERSUS IRVINE",2/5/1799,,195,,195,,13,,,0,430,,430,,0,1,2,2,1,2,0,0,0,0,20250,2,2,0,4,7,5,510,"NULL",11,11,1,6,0,10,"SChase",1,1,2,2,,
"1799-004","1799-004-01","1799-004-01-01","1799-004-01-01-01-06",2/19/1799,1,"3 U.S. 425",,"1 L. Ed. 665","1799 U.S. LEXIS 234",1799,302,"Ellsworth",,"SIMS LESSEE VERSUS IRVINE",2/5/1799,,195,,195,,13,,,0,430,,430,,0,1,2,2,1,2,0,0,0,0,20250,2,2,0,4,7,5,510,"NULL",11,11,1,6,0,12,"BWashington",1,1,2,2,,
"1799-005","1799-005-01","1799-005-01-01","1799-005-01-01-01-01",8/9/1799,1,"4 U.S. 1",,"1 L. Ed. 715","1799 U.S. LEXIS 243",1799,302,"Ellsworth",,"THE STATE OF NEW YORK v. THE STATE OF CONNECTICUT et al.",8/8/1799,,28,37,28,8,9,,,0,,,,,0,1,,,1,9,0,0,0,0,40020,4,2,0,4,,6,600,"Act of Congress, 2 vol. 228, sec. 5",11,11,1,6,0,11,"OEllsworth",1,2,2,2,,
"1799-005","1799-005-01","1799-005-01-01","1799-005-01-01-01-02",8/9/1799,1,"4 U.S. 1",,"1 L. Ed. 715","1799 U.S. LEXIS 243",1799,302,"Ellsworth",,"THE STATE OF NEW YORK v. THE STATE OF CONNECTICUT et al.",8/8/1799,,28,37,28,8,9,,,0,,,,,0,1,,,1,9,0,0,0,0,40020,4,2,0,4,,6,600,"Act of Congress, 2 vol. 228, sec. 5",11,11,1,6,0,3,"WCushing",1,1,2,2,,
"1799-005","1799-005-01","1799-005-01-01","1799-005-01-01-01-03",8/9/1799,1,"4 U.S. 1",,"1 L. Ed. 715","1799 U.S. LEXIS 243",1799,302,"Ellsworth",,"THE STATE OF NEW YORK v. THE STATE OF CONNECTICUT et al.",8/8/1799,,28,37,28,8,9,,,0,,,,,0,1,,,1,9,0,0,0,0,40020,4,2,0,4,,6,600,"Act of Congress, 2 vol. 228, sec. 5",11,11,1,6,0,6,"JIredell",1,1,2,2,,
"1799-005","1799-005-01","1799-005-01-01","1799-005-01-01-01-04",8/9/1799,1,"4 U.S. 1",,"1 L. Ed. 715","1799 U.S. LEXIS 243",1799,302,"Ellsworth",,"THE STATE OF NEW YORK v. THE STATE OF CONNECTICUT et al.",8/8/1799,,28,37,28,8,9,,,0,,,,,0,1,,,1,9,0,0,0,0,40020,4,2,0,4,,6,600,"Act of Congress, 2 vol. 228, sec. 5",11,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1799-005","1799-005-01","1799-005-01-01","1799-005-01-01-01-05",8/9/1799,1,"4 U.S. 1",,"1 L. Ed. 715","1799 U.S. LEXIS 243",1799,302,"Ellsworth",,"THE STATE OF NEW YORK v. THE STATE OF CONNECTICUT et al.",8/8/1799,,28,37,28,8,9,,,0,,,,,0,1,,,1,9,0,0,0,0,40020,4,2,0,4,,6,600,"Act of Congress, 2 vol. 228, sec. 5",11,11,1,6,0,10,"SChase",1,1,2,2,,
"1799-005","1799-005-01","1799-005-01-01","1799-005-01-01-01-06",8/9/1799,1,"4 U.S. 1",,"1 L. Ed. 715","1799 U.S. LEXIS 243",1799,302,"Ellsworth",,"THE STATE OF NEW YORK v. THE STATE OF CONNECTICUT et al.",8/8/1799,,28,37,28,8,9,,,0,,,,,0,1,,,1,9,0,0,0,0,40020,4,2,0,4,,6,600,"Act of Congress, 2 vol. 228, sec. 5",11,11,1,6,0,12,"BWashington",1,1,2,2,,
"1799-006","1799-006-01","1799-006-01-01","1799-006-01-01-01-01",8/9/1799,2,"4 U.S. 6",,"1 L. Ed. 717","1799 U.S. LEXIS 244",1799,302,"Ellsworth",,"HAZLEHURST et al. VERSUS THE UNITED STATES",,,501,,27,,13,,,0,432,,432,,0,1,,2,1,9,0,0,0,0,90160,9,2,0,3,4,4,403,"NULL",,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1799-006","1799-006-01","1799-006-01-01","1799-006-01-01-01-02",8/9/1799,2,"4 U.S. 6",,"1 L. Ed. 717","1799 U.S. LEXIS 244",1799,302,"Ellsworth",,"HAZLEHURST et al. VERSUS THE UNITED STATES",,,501,,27,,13,,,0,432,,432,,0,1,,2,1,9,0,0,0,0,90160,9,2,0,3,4,4,403,"NULL",,11,1,6,0,3,"WCushing",1,1,2,2,,
"1799-006","1799-006-01","1799-006-01-01","1799-006-01-01-01-03",8/9/1799,2,"4 U.S. 6",,"1 L. Ed. 717","1799 U.S. LEXIS 244",1799,302,"Ellsworth",,"HAZLEHURST et al. VERSUS THE UNITED STATES",,,501,,27,,13,,,0,432,,432,,0,1,,2,1,9,0,0,0,0,90160,9,2,0,3,4,4,403,"NULL",,11,1,6,0,6,"JIredell",1,1,2,2,,
"1799-006","1799-006-01","1799-006-01-01","1799-006-01-01-01-04",8/9/1799,2,"4 U.S. 6",,"1 L. Ed. 717","1799 U.S. LEXIS 244",1799,302,"Ellsworth",,"HAZLEHURST et al. VERSUS THE UNITED STATES",,,501,,27,,13,,,0,432,,432,,0,1,,2,1,9,0,0,0,0,90160,9,2,0,3,4,4,403,"NULL",,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1799-006","1799-006-01","1799-006-01-01","1799-006-01-01-01-05",8/9/1799,2,"4 U.S. 6",,"1 L. Ed. 717","1799 U.S. LEXIS 244",1799,302,"Ellsworth",,"HAZLEHURST et al. VERSUS THE UNITED STATES",,,501,,27,,13,,,0,432,,432,,0,1,,2,1,9,0,0,0,0,90160,9,2,0,3,4,4,403,"NULL",,11,1,6,0,10,"SChase",1,1,2,2,,
"1799-006","1799-006-01","1799-006-01-01","1799-006-01-01-01-06",8/9/1799,2,"4 U.S. 6",,"1 L. Ed. 717","1799 U.S. LEXIS 244",1799,302,"Ellsworth",,"HAZLEHURST et al. VERSUS THE UNITED STATES",,,501,,27,,13,,,0,432,,432,,0,1,,2,1,9,0,0,0,0,90160,9,2,0,3,4,4,403,"NULL",,11,1,6,0,12,"BWashington",1,1,2,2,,
"1799-007","1799-007-01","1799-007-01-01","1799-007-01-01-01-01",8/9/1799,6,"4 U.S. 7",,"1 L. Ed. 717","1799 U.S. LEXIS 245",1799,302,"Ellsworth",,"TURNER, ADMINISTRATOR, VERSUS ENRILLE",8/7/1799,,138,,135,,13,,,0,427,,427,,0,1,,2,1,3,0,1,0,0,90320,9,1,0,6,7,1,139,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1799-007","1799-007-01","1799-007-01-01","1799-007-01-01-01-02",8/9/1799,6,"4 U.S. 7",,"1 L. Ed. 717","1799 U.S. LEXIS 245",1799,302,"Ellsworth",,"TURNER, ADMINISTRATOR, VERSUS ENRILLE",8/7/1799,,138,,135,,13,,,0,427,,427,,0,1,,2,1,3,0,1,0,0,90320,9,1,0,6,7,1,139,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1799-007","1799-007-01","1799-007-01-01","1799-007-01-01-01-03",8/9/1799,6,"4 U.S. 7",,"1 L. Ed. 717","1799 U.S. LEXIS 245",1799,302,"Ellsworth",,"TURNER, ADMINISTRATOR, VERSUS ENRILLE",8/7/1799,,138,,135,,13,,,0,427,,427,,0,1,,2,1,3,0,1,0,0,90320,9,1,0,6,7,1,139,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1799-007","1799-007-01","1799-007-01-01","1799-007-01-01-01-04",8/9/1799,6,"4 U.S. 7",,"1 L. Ed. 717","1799 U.S. LEXIS 245",1799,302,"Ellsworth",,"TURNER, ADMINISTRATOR, VERSUS ENRILLE",8/7/1799,,138,,135,,13,,,0,427,,427,,0,1,,2,1,3,0,1,0,0,90320,9,1,0,6,7,1,139,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1799-007","1799-007-01","1799-007-01-01","1799-007-01-01-01-05",8/9/1799,6,"4 U.S. 7",,"1 L. Ed. 717","1799 U.S. LEXIS 245",1799,302,"Ellsworth",,"TURNER, ADMINISTRATOR, VERSUS ENRILLE",8/7/1799,,138,,135,,13,,,0,427,,427,,0,1,,2,1,3,0,1,0,0,90320,9,1,0,6,7,1,139,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1799-007","1799-007-01","1799-007-01-01","1799-007-01-01-01-06",8/9/1799,6,"4 U.S. 7",,"1 L. Ed. 717","1799 U.S. LEXIS 245",1799,302,"Ellsworth",,"TURNER, ADMINISTRATOR, VERSUS ENRILLE",8/7/1799,,138,,135,,13,,,0,427,,427,,0,1,,2,1,3,0,1,0,0,90320,9,1,0,6,7,1,139,"NULL",,11,1,6,0,12,"BWashington",1,1,1,2,,
